Date,InterDayOpenChange,Open,High,Low,Close,Adj Close,Volume
7/25/17,-0.01,224.373001,225.324005,195.845001,206.710007,206.710007,1095760000
7/26/17,-0.08,207.085999,210.766998,194.783997,203.953003,203.953003,717692032
7/27/17,-0.01,204.856003,206.444,201.259995,204.317993,204.317993,393283008
7/28/17,0,204.324997,204.897003,192.304001,193.123001,193.123001,562571008
7/29/17,-0.05,193.341003,208.679001,179.647003,205.789001,205.789001,824355008
7/30/17,0.07,206.735992,208.541,196.149002,197.977997,197.977997,596233984
7/31/17,-0.05,197.404999,203.871002,193.410995,203.871002,203.871002,569414016
8/1/17,0.04,204.688004,227.744003,204.688004,226.768997,226.768997,1585330048
8/2/17,0.11,227.005997,229.511993,218.117996,219.951996,219.951996,632606016
8/3/17,-0.03,220.179993,228.292007,219.888,225.341995,225.341995,557217024
8/4/17,0.02,225.307999,227.621002,222.057007,223.072998,223.072998,539782976
8/5/17,-0.01,222.852005,256.506989,221.951996,256.506989,256.506989,1332999936
8/6/17,0.15,256.419006,271.049011,252.852005,261.566986,261.566986,1482979968
8/7/17,0.02,261.237,271.963013,256.688995,269.179993,269.179993,935726976
8/8/17,0.03,269.100006,298.907013,266.79599,296.769012,296.769012,1502409984
8/9/17,0.11,297.631989,318.716003,276.690002,296.027008,296.027008,2638579968
8/10/17,0,296.960999,306.592987,289.925995,295.891998,295.891998,1076819968
8/11/17,-0.01,294.494995,309.209015,294.494995,308.864014,308.864014,953576000
8/12/17,0.05,308.709991,317.559998,307.895996,310.601013,310.601013,1111650048
8/13/17,0.01,310.365997,310.81601,289.313995,298.063995,298.063995,1369369984
8/14/17,-0.04,298.031006,306.807007,296.411987,300.096985,300.096985,864390976
8/15/17,0.01,299.951996,300.408997,279.326996,289.817993,289.817993,1051800000
8/16/17,-0.03,289.819,303.412994,285.38501,302.266998,302.266998,967643008
8/17/17,0.04,302.804993,311.028015,300.25,301.457001,301.457001,909494016
8/18/17,0,301.696991,307.959991,292.498993,295.589996,295.589996,936160000
8/19/17,-0.02,296.181,301.666992,286.183014,297.470001,297.470001,860201984
8/20/17,0,296.644012,301.428009,291.579987,301.428009,301.428009,571947008
8/21/17,0.01,300.476013,347.049011,297.234009,321.591003,321.591003,2448969984
8/22/17,0.07,321.054993,327.360992,297.912994,314.785004,314.785004,1336400000
8/23/17,-0.02,315.265991,324.209991,314.539001,317.519012,317.519012,811990016
8/24/17,0.01,317.447998,327.959991,317.080994,325.610992,325.610992,697665024
8/25/17,0.03,326.109009,336.39801,325.79599,331.915009,331.915009,760329024
8/26/17,0.02,331.98999,334.984985,327.919006,333.881989,333.881989,514180992
8/27/17,0.01,334.356995,347.893005,334.356995,347.893005,347.893005,633369984
8/28/17,0.05,350.042999,352.053986,338.407013,347.747009,347.747009,854318976
8/29/17,-0.01,347.964996,373.763,347.790009,370.666992,370.666992,1220029952
8/30/17,0.06,369.472992,388.747986,361.971008,378.484985,378.484985,1333319936
8/31/17,0.02,378.44101,386.139008,376.354004,383.041992,383.041992,706254016
9/1/17,0.01,383.46701,390.044006,383.46701,387.740997,387.740997,874222016
9/2/17,0.01,387.824005,389.352997,328.095001,348.984009,348.984009,1483600000
9/3/17,-0.1,350.229004,366.487,332.231995,347.484009,347.484009,986265984
9/4/17,-0.01,347.132996,347.132996,279.938995,295.17099,295.17099,1801689984
9/5/17,-0.14,297.566986,318.571991,268.285004,312.988007,312.988007,1551049984
9/6/17,0.05,313.802002,334.65799,313.48999,334.338013,334.338013,1058830016
9/7/17,0.06,333.519012,333.519012,319.938995,329.428009,329.428009,718624000
9/8/17,-0.01,329.635986,329.635986,285.157013,296.497009,296.497009,1098780032
9/9/17,-0.1,296.169006,299.890991,287.220001,294.404999,294.404999,528620992
9/10/17,-0.01,294.063995,294.764008,268.972992,288.747009,288.747009,698326016
9/11/17,-0.01,289.744995,300.687988,286.684998,294.532013,294.532013,571307008
9/12/17,0.02,294.630005,311.195007,287.227997,291.463989,291.463989,753144000
9/13/17,-0.01,291.122009,291.122009,260.609985,277.112,277.112,921692032
9/14/17,-0.05,276.587006,280.839996,213.908005,213.908005,213.908005,1184589952
9/15/17,-0.22,215.220993,258.654999,195.035004,250.464005,250.464005,1935699968
9/16/17,0.17,250.865997,262.592987,238.223007,246.522003,246.522003,711737024
9/17/17,-0.02,245.848999,256.996002,235.240005,251.748993,251.748993,427452000
9/18/17,0.03,252.227005,293.497009,252.227005,293.497009,293.497009,1127750016
9/19/17,0.16,293.656006,295.768005,274.484009,282.803986,282.803986,646908992
9/20/17,-0.04,282.015015,290.885986,278.049011,283.742004,283.742004,421404000
9/21/17,0,283.263,286.609985,255.016006,258.579987,258.579987,601265984
9/22/17,-0.09,258.114014,270.540009,256.217987,264.309998,264.309998,430080992
9/23/17,0.03,264.598999,286.167999,261.119995,286.167999,286.167999,450934016
9/24/17,0.08,286.213989,292.947998,278.131989,282.483002,282.483002,571411008
9/25/17,-0.01,282.217987,293.515015,281.876007,292.332001,292.332001,483160992
9/26/17,0.04,292.346008,293.75,287.019989,287.437988,287.437988,345800992
9/27/17,-0.02,287.019989,308.015015,286.820007,306.46701,306.46701,550243968
9/28/17,0.07,306.471008,307.197998,295.470001,299.154999,299.154999,501894016
9/29/17,-0.02,299.119995,299.924011,279.77301,291.46701,291.46701,541374976
9/30/17,-0.03,291.47699,303.963989,291.112,301.464996,301.464996,332439008
10/1/17,0.03,301.546997,303.192993,295.061005,302.337006,302.337006,306184992
10/2/17,0,302.481995,302.920013,294.582001,297.475006,297.475006,339443008
10/3/17,-0.02,297.483002,300.110992,288.132996,292.463013,292.463013,321680000
10/4/17,-0.02,292.753998,299.394012,290.894989,292.65799,292.65799,257906000
10/5/17,0,292.77301,298.040985,288.839996,295.863007,295.863007,253747008
10/6/17,0.01,295.154999,308.839996,294.947998,308.588013,308.588013,318664000
10/7/17,0.05,308.891998,313.130005,304.975006,311.123993,311.123993,342204992
10/8/17,0.01,311.05899,312.541992,308.028015,308.608002,308.608002,293167008
10/9/17,-0.01,308.666992,309.312988,288.184998,297.391998,297.391998,559467008
10/10/17,-0.04,297.601013,306.153992,293.173004,299.869995,299.869995,359705984
10/11/17,0.01,301.181,304.390015,299.096008,303.455994,303.455994,264146000
10/12/17,0.01,303.497986,309.151001,303.290009,304.135986,304.135986,527556992
10/13/17,0,304.07901,348.596008,299.657013,338.756989,338.756989,1304359936
10/14/17,0.11,338.85199,347.975006,334.697998,339.627991,339.627991,516561984
10/15/17,0,339.528992,342.71701,320.427002,336.595001,336.595001,635406976
10/16/17,-0.01,336.710999,349.345001,332.041992,333.384003,333.384003,692884992
10/17/17,-0.01,333.484009,333.484009,311.786987,317.082001,317.082001,509924000
10/18/17,-0.05,316.944,317.235992,290.635986,314.319,314.319,606113984
10/19/17,-0.01,314.537994,316.713989,305.828003,308.088013,308.088013,349830016
10/20/17,-0.02,308.04599,311.437988,303.493988,304.006012,304.006012,396672992
10/21/17,-0.01,303.571991,303.929993,291.768005,300.187012,300.187012,408014016
10/22/17,-0.01,300.549011,305.502014,292.813995,295.446014,295.446014,327387008
10/23/17,-0.02,295.096008,295.747986,277.575012,286.950012,286.950012,482336000
10/24/17,-0.03,287.119995,311.958008,282.65799,298.328003,298.328003,684281024
10/25/17,0.04,298.437012,301.848999,290.717987,297.924988,297.924988,325040000
10/26/17,0,298.022003,301.06601,295.222992,296.527008,296.527008,270272992
10/27/17,-0.01,296.507996,299.256012,294.05899,297.423004,297.423004,257168992
10/28/17,0,297.915009,300.356995,293.584991,296.298004,296.298004,264424000
10/29/17,-0.01,296.381012,313.755005,296.381012,305.088013,305.088013,551752000
10/30/17,0.03,304.782013,310.496002,304.35199,307.751007,307.751007,331441984
10/31/17,0.01,307.377991,310.548004,305.878998,305.878998,305.878998,369583008
11/1/17,-0.01,305.761993,306.401001,290.583008,291.694,291.694,553864000
11/2/17,-0.05,290.725006,293.907013,281.171997,287.428986,287.428986,904900992
11/3/17,-0.01,288.497009,308.312988,287.692993,305.710999,305.710999,646339968
11/4/17,0.06,305.480988,305.480988,295.802002,300.468994,300.468994,416479008
11/5/17,-0.02,300.036987,301.371002,295.117004,296.263,296.263,337657984
11/6/17,-0.01,296.427002,305.415009,293.71701,298.891998,298.891998,579358976
11/7/17,0.01,298.567993,304.84201,290.766998,294.658997,294.658997,540766016
11/8/17,-0.01,294.270996,318.701996,293.102997,309.070007,309.070007,967955968
11/9/17,0.05,308.644989,329.451996,307.056,320.884003,320.884003,893249984
11/10/17,0.04,320.67099,324.717987,294.541992,299.252991,299.252991,885985984
11/11/17,-0.07,298.585999,319.453003,298.191986,314.681,314.681,842300992
11/12/17,0.05,314.690002,319.153015,298.513,307.90799,307.90799,1613479936
11/13/17,-0.02,307.024994,328.415009,307.024994,316.716003,316.716003,1041889984
11/14/17,0.03,316.763,340.177002,316.763,337.631012,337.631012,1069680000
11/15/17,0.07,337.963989,340.911987,329.812988,333.356995,333.356995,722665984
11/16/17,-0.01,333.442993,336.158997,323.605988,330.924011,330.924011,797254016
11/17/17,-0.01,330.166992,334.963989,327.52301,332.394012,332.394012,621732992
11/18/17,0.01,331.980011,349.615997,327.687012,347.612,347.612,649638976
11/19/17,0.05,347.401001,371.290985,344.73999,354.385986,354.385986,1181529984
11/20/17,0.02,354.093994,372.136993,353.289001,366.730011,366.730011,807027008
11/21/17,0.04,367.442993,372.470001,350.692993,360.401001,360.401001,949912000
11/22/17,-0.02,360.312012,381.420013,360.147003,380.652008,380.652008,800819008
11/23/17,0.06,381.438995,425.548004,376.088013,410.165985,410.165985,1845680000
11/24/17,0.08,412.501007,480.972992,402.757996,474.911011,474.911011,2292829952
11/25/17,0.15,475.675995,485.191986,461.053009,466.276001,466.276001,1422080000
11/26/17,-0.02,465.973999,472.722992,451.605988,471.329987,471.329987,1197779968
11/27/17,0.01,471.531006,493.404999,468.484985,480.355011,480.355011,1396480000
11/28/17,0.02,480.518005,482.480011,466.346985,472.902008,472.902008,1346499968
11/29/17,-0.02,473.281006,522.307007,425.071014,427.52301,427.52301,2675940096
11/30/17,-0.09,431.214996,465.497009,401.243011,447.114014,447.114014,1903040000
12/1/17,0.03,445.209015,472.609009,428.312012,466.540009,466.540009,1247879936
12/2/17,0.05,466.851013,476.239014,456.653015,463.449005,463.449005,943649984
12/3/17,-0.01,463.704987,482.813995,451.85199,465.852997,465.852997,990556992
12/4/17,0.01,466.053986,474.777008,453.312012,470.20401,470.20401,1005550016
12/5/17,0.01,470.294006,473.558014,457.660004,463.281006,463.281006,1216720000
12/6/17,-0.02,462.604004,462.708008,420.209991,428.588013,428.588013,1998259968
12/7/17,-0.08,426.368988,441.397003,414.411011,434.40799,434.40799,2129570048
12/8/17,0.02,434.989014,466.062012,422.367004,456.031006,456.031006,2336379904
12/9/17,0.05,457.343994,504.147003,456.252991,473.502014,473.502014,2003849984
12/10/17,0.03,472.789001,472.789001,429.514008,441.721008,441.721008,1404179968
12/11/17,-0.07,440.358002,516.968994,439.104004,515.135986,515.135986,1771440000
12/12/17,0.19,522.286011,657.317993,504.493988,651.43103,651.43103,5179829760
12/13/17,0.23,644.906006,747.992981,597.797974,702.767029,702.767029,4524539904
12/14/17,0.09,700.593994,753.120972,664.989014,695.815979,695.815979,3821580032
12/15/17,-0.01,696.375977,697.132019,621.060974,684.447998,684.447998,2758710016
12/16/17,-0.01,686.192017,718.38501,680.786011,696.208984,696.208984,2165690112
12/17/17,0.01,696.237,735.825012,696.237,719.974976,719.974976,2147389952
12/18/17,0.04,721.731995,803.927979,689.231018,794.64502,794.64502,3249230080
12/19/17,0.1,793.901001,881.94397,785.34198,826.822998,826.822998,4096549888
12/20/17,0.04,827.515991,845.062012,756.004028,819.085999,819.085999,3969939968
12/21/17,-0.01,820.236023,880.54303,792.689026,821.062988,821.062988,3569060096
12/22/17,0,822.643005,827.682983,543.762024,674.859985,674.859985,4977710080
12/23/17,-0.17,681.315979,763.89502,679.731018,719.387024,719.387024,2480339968
12/24/17,0.06,721.768982,721.768982,614.921997,694.14801,694.14801,2300549888
12/25/17,-0.03,698.869995,782.520996,698.869995,765.833984,765.833984,2491760128
12/26/17,0.09,763.369995,786.789978,760.934998,773.835999,773.835999,2201159936
12/27/17,0.02,774.969971,789.252991,738.413025,762.84198,762.84198,2100029952
12/28/17,-0.02,762.208008,763.31897,701.187012,737.02301,737.02301,2389149952
12/29/17,-0.03,740.388977,770.117004,729.607971,753.59198,753.59198,2648969984
12/30/17,0.02,753.815002,753.815002,685.231018,717.257019,717.257019,3187780096
12/31/17,-0.06,712.211975,760.348022,710.119019,756.732971,756.732971,2554269952
1/1/18,0.06,755.757019,782.530029,742.004028,772.640991,772.640991,2595760128
1/2/18,0.02,772.346008,914.830017,772.346008,884.44397,884.44397,5783349760
1/3/18,0.15,886,974.471008,868.450989,962.719971,962.719971,5093159936
1/4/18,0.09,961.713013,1045.07996,946.085999,980.921997,980.921997,6502859776
1/5/18,0.01,975.75,1075.39002,956.325012,997.719971,997.719971,6683149824
1/6/18,0.02,995.153992,1060.70996,994.622009,1041.68005,1041.68005,4662219776
1/7/18,0.05,1043.01001,1153.17004,1043.01001,1153.17004,1153.17004,5569880064
1/8/18,0.11,1158.26001,1266.93005,1016.04999,1148.53003,1148.53003,8450970112
1/9/18,-0.01,1146,1320.97998,1145.48999,1299.73999,1299.73999,7965459968
1/10/18,0.13,1300.33997,1417.38001,1226.59998,1255.81995,1255.81995,9214950400
1/11/18,-0.02,1268.08997,1337.30005,1135.17004,1154.93005,1154.93005,7235899904
1/12/18,-0.09,1158.29004,1296.04004,1120.08997,1273.19995,1273.19995,5222300160
1/13/18,0.1,1270.46997,1432.88001,1270.46997,1396.42004,1396.42004,5746760192
1/14/18,0.1,1397.47998,1400.56006,1286.20996,1366.77002,1366.77002,4841630208
1/15/18,-0.02,1365.20996,1390.58997,1290.59998,1291.92004,1291.92004,4781100032
1/16/18,-0.05,1292.63001,1292.63001,875.544983,1053.68994,1053.68994,8405139968
1/17/18,-0.18,1061.33997,1090.22998,780.921997,1014.25,1014.25,8545160192
1/18/18,-0.04,1016.44,1100.31006,967.758972,1036.28003,1036.28003,5938319872
1/19/18,0.01,1028.81995,1093.21997,1003.71002,1039.09998,1039.09998,4084450048
1/20/18,0.02,1044.94995,1167.10999,1044.94995,1155.15002,1155.15002,3975190016
1/21/18,0.11,1155.68005,1155.68005,1021.5,1049.57996,1049.57996,3378089984
1/22/18,-0.09,1055.34998,1089.09998,930.741028,1003.26001,1003.26001,3810099968
1/23/18,-0.05,1004.16998,1023.22998,920.539978,986.229004,986.229004,3556699904
1/24/18,-0.02,987.47699,1062.43994,965.807983,1058.78003,1058.78003,3944039936
1/25/18,0.08,1063.21997,1104.66003,1034.73999,1056.03003,1056.03003,4050190080
1/26/18,-0.01,1052.69995,1080.59998,996.783997,1055.17004,1055.17004,3617690112
1/27/18,0,1055.75,1121.97998,1042.12,1107.06995,1107.06995,3002870016
1/28/18,0.05,1111.78003,1257.77002,1111.78003,1246.01001,1246.01001,5372329984
1/29/18,0.12,1246.69995,1256.69995,1169.07996,1182.35999,1182.35999,3715079936
1/30/18,-0.05,1184.13001,1184.63001,1058.96997,1071.13001,1071.13001,4107859968
1/31/18,-0.1,1071.08997,1128.66003,1034.5,1118.31006,1118.31006,3757560064
2/1/18,0.05,1119.37,1161.34998,984.81897,1036.79004,1036.79004,5261680128
2/2/18,-0.07,1035.77002,1035.77002,757.97998,915.784973,915.784973,6713290240
2/3/18,-0.11,919.210999,991.942993,847.690002,964.018982,964.018982,3243480064
2/4/18,0.05,964.666992,969.031982,805.064026,834.682007,834.682007,2997090048
2/5/18,-0.13,834.958008,856.645996,644.598999,697.950989,697.950989,4269530112
2/6/18,-0.15,707.737,796.439026,574.419006,793.122009,793.122009,6518269952
2/7/18,0.12,790.427979,851.200012,723.432983,757.067993,757.067993,3896179968
2/8/18,-0.04,755.843018,845.085999,755.843018,817.807007,817.807007,3708189952
2/9/18,0.08,818.47998,884.004028,788.833984,883.86499,883.86499,2495820032
2/10/18,0.08,882.46698,917.400024,825.577026,860.414978,860.414978,2930530048
2/11/18,-0.03,859.288025,859.288025,788.221985,814.659973,814.659973,2486650112
2/12/18,-0.05,817.507996,875.937012,817.507996,868.70697,868.70697,2243450112
2/13/18,0.06,869.29303,870.708984,828.836975,845.257996,845.257996,2081170048
2/14/18,-0.03,844.278992,926.429016,844.278992,923.560974,923.560974,2818370048
2/15/18,0.09,923.728027,951.947998,911.111023,936.976013,936.976013,2900100096
2/16/18,0.01,934.786011,950.005005,917.848022,944.210022,944.210022,2369449984
2/17/18,0.01,944.747986,976.594971,940.754028,974.11499,974.11499,2525720064
2/18/18,0.03,973.348999,982.932983,915.445007,923.921021,923.921021,2567290112
2/19/18,-0.05,921.66803,957.776978,921.554016,943.86499,943.86499,2169019904
2/20/18,0.02,943.567017,965.265015,892.953979,895.370972,895.370972,2545260032
2/21/18,-0.05,894.13501,912.375,830.562988,849.971008,849.971008,2531729920
2/22/18,-0.05,849.262024,875.926025,802.66803,812.844971,812.844971,2150370048
2/23/18,-0.04,811.585022,886.317993,794.791016,864.189026,864.189026,2334820096
2/24/18,0.06,861.593018,879.531006,818.549988,840.515015,840.515015,1926579968
2/25/18,-0.03,839.458984,853.145996,822.380981,844.809998,844.809998,1646960000
2/26/18,0.01,845.278015,880.392029,842.31897,869.315002,869.315002,2044480000
2/27/18,0.03,870.36499,896.258972,867.096985,878.265015,878.265015,2053980032
2/28/18,0.01,877.934021,890.107971,855.124023,855.198975,855.198975,1963980032
3/1/18,-0.02,856.012024,880.302002,851.919983,872.200012,872.200012,1868519936
3/2/18,0.02,871.763977,876.377991,852.421997,856.853027,856.853027,1894419968
3/3/18,-0.02,856.710999,868.453979,855.20697,857.224976,857.224976,1699369984
3/4/18,0,856.185974,867.950012,840.280029,866.677979,866.677979,1697939968
3/5/18,0.01,866.846008,869.919983,853.52002,853.684021,853.684021,1898489984
3/6/18,-0.02,853.817017,853.817017,809.93103,816.950989,816.950989,1943069952
3/7/18,-0.04,816.270996,825.606995,726.546997,752.830994,752.830994,2175419904
3/8/18,-0.08,752.570007,773.767029,696.169006,704.596008,704.596008,1891640064
3/9/18,-0.07,702.197021,729.156006,648.106995,728.916016,728.916016,2233019904
3/10/18,0.04,730.159973,748.031006,682.695007,686.890015,686.890015,1532960000
3/11/18,-0.06,685.312012,735.830994,668.122986,723.338989,723.338989,1562680064
3/12/18,0.06,724.406006,742.513977,683.268005,699.830994,699.830994,1764999936
3/13/18,-0.04,698.153015,713.734985,682.349976,690.827026,690.827026,1425959936
3/14/18,-0.01,691.218994,702.783997,594.099976,614.291016,614.291016,1810560000
3/15/18,-0.11,614.838989,620.616028,579.505005,611.304016,611.304016,1770460032
3/16/18,0,611.778015,623.16803,587.862,601.666016,601.666016,1417350016
3/17/18,-0.02,601.677979,609.151001,549.096008,552.778992,552.778992,1267810048
3/18/18,-0.08,551.640015,551.640015,460.088013,538.643982,538.643982,2685499904
3/19/18,-0.01,546.625977,558.099976,519.122986,556.726013,556.726013,2046790016
3/20/18,0.02,556.721985,567.090027,521.203979,557.174988,557.174988,1833680000
3/21/18,0,559.099976,589.606995,550.572021,561.731995,561.731995,1781270016
3/22/18,0.01,562.103027,577.565979,523.088989,539.702026,539.702026,1523459968
3/23/18,-0.04,539.864014,540.487,512.127014,539.619019,539.619019,1596349952
3/24/18,0.01,542.572021,545.382019,526.080017,526.439026,526.439026,1300009984
3/25/18,-0.04,522.703003,535.820984,515.658997,524.286987,524.286987,1151170048
3/26/18,0,524.286987,526.379028,470.440002,489.950989,489.950989,1638880000
3/27/18,-0.07,489.589996,491.459015,449.971008,450.115997,450.115997,1617939968
3/28/18,-0.08,450.290985,466.210999,444.860992,446.278992,446.278992,1514179968
3/29/18,0,448.075012,450.812988,385.812988,385.967987,385.967987,1970230016
3/30/18,-0.14,385.904999,409.928986,368.632996,394.644989,394.644989,1878130048
3/31/18,0.02,395.003998,418.467987,392.953003,396.457001,396.457001,1323920000
4/1/18,0.01,397.253998,400.528015,363.804993,379.606995,379.606995,1256930048
4/2/18,-0.04,379.699005,395.17099,377.592987,386.424988,386.424988,1102259968
4/3/18,0.02,387.312012,418.967987,383.532013,416.893005,416.893005,1363399936
4/4/18,0.08,416.484985,417.471985,375.309998,380.542999,380.542999,1287730048
4/5/18,-0.09,379.946991,387.716003,369.81601,383.231995,383.231995,1210680064
4/6/18,0.01,382.730988,385.195007,366.911011,370.285004,370.285004,967105984
4/7/18,-0.03,370.380005,393.05899,369.936005,385.313995,385.313995,951475008
4/8/18,0.04,385.743011,402.589996,385.60199,400.507996,400.507996,948488000
4/9/18,0.04,400.856995,429.251007,390.609985,398.526001,398.526001,1478390016
4/10/18,0,399.411011,415.888,393.878998,414.243011,414.243011,1196000000
4/11/18,0.04,415.023987,430.540009,412.471008,430.540009,430.540009,1439040000
4/12/18,0.04,430.161011,493.058014,417.412994,492.94101,492.94101,2519360000
4/13/18,0.15,493.160004,526.469971,482.658997,492.734985,492.734985,2419249920
4/14/18,0,492.579987,512.023987,488.278992,501.477997,501.477997,1519079936
4/15/18,0.02,502.880005,531.702026,502.880005,531.702026,531.702026,1726089984
4/16/18,0.06,532.073975,534.197021,500.25,511.147003,511.147003,1758979968
4/17/18,-0.04,511.144989,518.031006,502.563995,502.894012,502.894012,1760359936
4/18/18,-0.02,503.30899,525.09198,503.045013,524.789001,524.789001,1762940032
4/19/18,0.04,524.038025,567.888977,523.262024,567.888977,567.888977,2256869888
4/20/18,0.08,567.989014,618.715027,560.28302,615.718018,615.718018,2849469952
4/21/18,0.08,616.004028,621.888,578.549988,605.39502,605.39502,2612460032
4/22/18,-0.02,606.119019,640.767029,593.869019,621.859985,621.859985,2426269952
4/23/18,0.02,621.198975,646.700012,621.034973,642.547974,642.547974,2386830080
4/24/18,0.04,643.39801,708.875,643.39801,708.15802,708.15802,3581860096
4/25/18,0.1,707.062012,707.062012,600.211975,615.416016,615.416016,4216140032
4/26/18,-0.13,618.078979,663.18103,604.007019,662.809021,662.809021,2984009984
4/27/18,0.07,662.109009,684.867981,647.031982,647.031982,647.031982,2598129920
4/28/18,-0.03,644.645996,691.442017,644.645996,683.677979,683.677979,2496659968
4/29/18,0.06,683.911987,697.755981,670.513,688.880981,688.880981,2740559872
4/30/18,0.01,689.760986,694.439026,666.117004,669.924011,669.924011,2853100032
5/1/18,-0.03,670.463013,674.403015,637.539978,673.612976,673.612976,2678960128
5/2/18,0.01,674.075012,688.84198,667.419983,687.148987,687.148987,2822269952
5/3/18,0.02,686.591003,784.341003,686.591003,779.54303,779.54303,4210939904
5/4/18,0.13,776.775024,803.745972,762.632019,785.624023,785.624023,3533410048
5/5/18,0.01,784.583008,827.455017,784.237,816.119995,816.119995,3035040000
5/6/18,0.04,816.088013,835.057007,764.882996,792.310974,792.310974,3105570048
5/7/18,-0.03,793.338989,795.757996,710.177979,753.724976,753.724976,4316120064
5/8/18,-0.05,755.008972,774.249023,728.129028,752.856995,752.856995,2920489984
5/9/18,0,752.901978,759.528992,718.471985,752.275024,752.275024,2877870080
5/10/18,0,752.578979,766.747986,726.664001,727.276978,727.276978,2748950016
5/11/18,-0.03,727.013,736.97699,669.825012,679.585999,679.585999,3290080000
5/12/18,-0.06,679.877014,691.411011,644.065979,686.047974,686.047974,2668480000
5/13/18,0.01,687.174988,741.312012,675.31897,733.495972,733.495972,2362500096
5/14/18,0.07,732.732971,742.169983,695.791992,730.549011,730.549011,3005110016
5/15/18,0,731.143005,739.052002,700.994995,708.870972,708.870972,2523069952
5/16/18,-0.03,708.086975,710.200012,682.541016,707.049988,707.049988,2476130048
5/17/18,0,708.718018,718.833008,668.833984,672.656982,672.656982,2350619904
5/18/18,-0.05,672.10199,695.031006,663.809021,694.367004,694.367004,2305740032
5/19/18,0.03,695.072021,715.578003,686.791016,696.530029,696.530029,2021549952
5/20/18,0,697.922974,723.752991,692.669006,715.369019,715.369019,2156910080
5/21/18,0.03,717.192993,719.278015,692.494019,699.221985,699.221985,2005170048
5/22/18,-0.02,700.177979,700.976013,644.026001,647.741028,647.741028,2230469888
5/23/18,-0.08,646.669983,651.635986,572.952026,583.585022,583.585022,2995429888
5/24/18,-0.1,584.536011,610.817993,557.205994,601.755005,601.755005,2791099904
5/25/18,0.03,602.140015,617.185974,575.624023,586.734009,586.734009,2110919936
5/26/18,-0.02,587.426025,606.174988,583.512024,587.280029,587.280029,1694300032
5/27/18,0,588.52002,590.328003,562.866028,572.66803,572.66803,1788790016
5/28/18,-0.03,573.044983,576.049011,512.552002,516.036011,516.036011,2356900096
5/29/18,-0.1,516.14801,572.263977,516.14801,565.388,565.388,2330820096
5/30/18,0.1,566.830017,583.135986,545.43103,559.590027,559.590027,2053970048
5/31/18,-0.01,558.497009,585.538025,557.065979,577.64502,577.64502,1985040000
6/1/18,0.04,578.671997,589.093018,567.664978,580.04303,580.04303,1945890048
6/2/18,0,580.429016,597.077026,577.322021,591.807983,591.807983,1880390016
6/3/18,0.02,591.258972,624.513,591.258972,618.328979,618.328979,1832550016
6/4/18,0.05,619.437012,623.429016,583.747009,592.984985,592.984985,1903430016
6/5/18,-0.04,593.406006,611.330017,580.981995,609.302979,609.302979,1844269952
6/6/18,0.03,610.262024,611.643005,596.395996,607.124023,607.124023,1756530048
6/7/18,0,607.687012,616.143982,601.692993,605.187012,605.187012,1880140032
6/8/18,0,605.442993,608.810974,595.593018,601.077026,601.077026,1637779968
6/9/18,-0.01,600.905029,608.583008,597.562012,597.562012,597.562012,1519309952
6/10/18,-0.01,594.344971,594.344971,511.889008,526.479004,526.479004,2234880000
6/11/18,-0.12,524.856995,536.857971,515.268982,533.283997,533.283997,1982119936
6/12/18,0.01,532.710022,538.955017,491.234985,496.842987,496.842987,1932760064
6/13/18,-0.07,498.018005,501.904999,459.003998,477.493988,477.493988,2080130048
6/14/18,-0.04,478.381012,523.544983,467.466003,519.742004,519.742004,2458650112
6/15/18,0.09,520.47998,521.304993,487.468994,491.003998,491.003998,1808269952
6/16/18,-0.06,490.414001,503.222992,488.851013,499.641998,499.641998,1314109952
6/17/18,0.02,499.459991,507.640991,498.64801,500.447998,500.447998,1264870016
6/18/18,0,499.382996,521.796021,494.06601,518.890991,518.890991,1513869952
6/19/18,0.04,519.02301,542.353027,516.312012,537.95697,537.95697,1726569984
6/20/18,0.04,538.505981,541.015015,519.369019,536.268005,536.268005,1596290048
6/21/18,0,536.447021,543.71698,524.258972,527.367004,527.367004,1462070016
6/22/18,-0.02,527.19397,527.19397,456.877014,465.816986,465.816986,2226030080
6/23/18,-0.12,466.273987,479.128998,462.393005,474.519989,474.519989,1651379968
6/24/18,0.02,474.768005,475.359009,426.468994,457.671997,457.671997,2490579968
6/25/18,-0.04,455.936005,470.343994,448.895996,460.309998,460.309998,4007950080
6/26/18,0.01,460.733002,461.213013,432.772003,432.772003,432.772003,1356560000
6/27/18,-0.06,432.243988,444.243011,424.838989,442.36499,442.36499,1368940032
6/28/18,0.02,442.290009,443.618011,419.683014,422.36499,422.36499,1360790016
6/29/18,-0.04,422.587006,441.792999,407.946991,436.009003,436.009003,1564499968
6/30/18,0.03,436.209015,458.796997,436.209015,455.179993,455.179993,1475939968
7/1/18,0.04,455.242004,457.139008,446.38501,453.917999,453.917999,1511730048
7/2/18,0,453.824005,479.130005,447.110992,475.346985,475.346985,1625789952
7/3/18,0.05,475.385986,483.854004,462.582001,464.195007,464.195007,1683939968
7/4/18,-0.02,464.151001,481.436005,455.184998,467.317993,467.317993,1549769984
7/5/18,0.01,467.286987,483.225006,464.628998,474.411987,474.411987,1828610048
7/6/18,0.02,474.356995,479.652008,457.61499,474.011993,474.011993,1627609984
