Date,Open,High,Low,Close,Adj Close,Volume
11/27/16,735.437012,739.018005,731.085022,732.034973,732.034973,52601800
11/28/16,732.484009,738.005981,732.484009,735.812988,735.812988,61888600
11/29/16,736.328979,737.471008,734.559021,735.604004,735.604004,68511104
11/30/16,736.283997,747.929016,736.265015,745.690979,745.690979,84070800
12/1/16,746.046021,758.275024,746.046021,756.773987,756.773987,80461904
12/2/16,757.544983,781.296021,757.544983,777.94397,777.94397,127605000
12/3/16,778.247986,778.247986,764.856018,771.155029,771.155029,69547296
12/4/16,771.638,773.872009,768.161011,773.872009,773.872009,60557900
12/5/16,773.393982,773.468018,751.713013,758.700012,758.700012,106363000
12/6/16,758.719971,765.622009,758.719971,764.223999,764.223999,116218000
12/7/16,764.210999,771.54303,759.75,768.132019,768.132019,96426096
12/8/16,768.075989,774.697998,765.945984,770.809998,770.809998,80111904
12/9/16,769.94397,774.528015,769.648987,772.794006,772.794006,68705296
12/10/16,773.02301,777.09198,772.909973,774.650024,774.650024,53843100
12/11/16,774.752014,774.797974,765.411987,769.731018,769.731018,57313400
12/12/16,770.039978,781.921997,770.039978,780.086975,780.086975,76571000
12/13/16,780.646973,788.460022,777.961975,780.55603,780.55603,81645600
12/14/16,780.005005,782.033997,776.838989,781.481018,781.481018,75979000
12/15/16,780.070007,781.434998,777.802002,778.088013,778.088013,81580096
12/16/16,778.963013,785.031982,778.963013,784.906982,784.906982,83608200
12/17/16,785.166016,792.508972,784.864014,790.828979,790.828979,78989800
12/18/16,791.007996,794.737,788.026001,790.530029,790.530029,60524400
12/19/16,790.692017,793.611023,790.320007,792.713989,792.713989,74886400
12/20/16,792.247009,801.336975,791.497009,800.875977,800.875977,99629296
12/21/16,800.643982,834.281006,799.405029,834.281006,834.281006,155576000
12/22/16,834.179993,875.781982,834.148987,864.539978,864.539978,200027008
12/23/16,864.888,925.117004,864.677002,921.984009,921.984009,275564000
12/24/16,922.179993,923.479004,886.335022,898.822021,898.822021,137727008
12/25/16,899.651978,899.651978,862.424011,896.182983,896.182983,143664992
12/26/16,896.905029,913.184021,896.89801,907.609985,907.609985,123771000
12/27/16,908.354004,940.047974,904.255005,933.197998,933.197998,167308000
12/28/16,934.830994,975.921021,934.830994,975.921021,975.921021,236630000
12/29/16,975.125,979.396973,954.502991,973.497009,973.497009,199320000
12/30/16,972.534973,972.534973,934.833008,961.237976,961.237976,187474000
12/31/16,960.627014,963.742981,947.236023,963.742981,963.742981,99135104
1/1/17,963.65802,1003.08002,958.698975,998.325012,998.325012,147775008
1/2/17,998.617004,1031.39002,996.702026,1021.75,1021.75,222184992
1/3/17,1021.59998,1044.07996,1021.59998,1043.83997,1043.83997,185168000
1/4/17,1044.40002,1159.42004,1044.40002,1154.72998,1154.72998,344945984
1/5/17,1156.72998,1191.09998,910.416992,1013.38001,1013.38001,510199008
1/6/17,1014.23999,1046.81006,883.94397,902.200989,902.200989,351876000
1/7/17,903.487,908.585022,823.55603,908.585022,908.585022,279550016
1/8/17,908.174988,942.723999,887.249023,911.198975,911.198975,158715008
1/9/17,913.244019,913.685974,879.807007,902.828003,902.828003,141876992
1/10/17,902.440002,914.872986,901.059998,907.679016,907.679016,115808000
1/11/17,908.11499,919.447998,762.765015,777.757019,777.757019,310928992
1/12/17,775.177979,826.245972,755.755981,804.833984,804.833984,222326000
1/13/17,803.737,829.000977,780.002991,823.984009,823.984009,168968000
1/14/17,825.142029,835.085022,812.455994,818.411987,818.411987,93063296
1/15/17,818.142029,823.307007,812.870972,821.797974,821.797974,71013600
1/16/17,821.78302,834.530029,820.270996,831.533997,831.533997,82755200
1/17/17,830.945984,910.560974,830.796021,907.937988,907.937988,155095008
1/18/17,909.372986,917.499023,858.304016,886.617981,886.617981,225676992
1/19/17,888.335022,904.614014,884.338013,899.072998,899.072998,105625000
1/20/17,898.171997,899.39801,887.007996,895.026001,895.026001,86728400
1/21/17,895.549011,927.367004,895.534973,921.789001,921.789001,111158000
1/22/17,922.205017,937.525024,897.564026,924.672974,924.672974,116573000
1/23/17,925.499023,928.265991,916.737976,921.012024,921.012024,73588600
1/24/17,910.677002,924.14502,892.286011,892.687012,892.687012,111349000
1/25/17,891.924011,903.252014,891.687012,901.541992,901.541992,120831000
1/26/17,902.39502,919.325989,902.223999,917.585999,917.585999,131958000
1/27/17,918.359009,923.223022,915.846008,919.75,919.75,125594000
1/28/17,919.810974,923.911011,919.810974,921.590027,921.590027,68979600
1/29/17,922.067017,923.41803,919.14801,919.495972,919.495972,60851700
1/30/17,920.151001,923.047974,919.473999,920.382019,920.382019,78227296
1/31/17,920.958984,972.018982,920.958984,970.403015,970.403015,164582000
2/1/17,970.940979,989.114014,970.742004,989.02301,989.02301,150110000
2/2/17,990.000977,1013.52002,983.221008,1011.79999,1011.79999,145820992
2/3/17,1011.46002,1033.87,1008.78998,1029.91003,1029.91003,201278000
2/4/17,1031.32996,1045.90002,1015.15997,1042.90002,1042.90002,155064000
2/5/17,1043.52002,1043.63001,1022.37,1027.33997,1027.33997,114208000
2/6/17,1028.40002,1044.64002,1028.16003,1038.15002,1038.15002,111762000
2/7/17,1040.14002,1061.93005,1040.14002,1061.34998,1061.34998,146007008
2/8/17,1062.31995,1078.96997,1037.48999,1063.06995,1063.06995,201855008
2/9/17,1064.69995,1088.98999,953.343994,994.382996,994.382996,407220000
2/10/17,995.632019,998.905029,946.690979,988.674011,988.674011,190452000
2/11/17,988.89801,1009.28998,982.830017,1004.45001,1004.45001,102261000
2/12/17,1003.52002,1004.76001,996.921021,999.18103,999.18103,67530000
2/13/17,998.88501,1002.09998,976.002014,990.642029,990.642029,100607000
2/14/17,991.734985,1011.51001,986.471008,1004.54999,1004.54999,137946000
2/15/17,1006.21002,1008.84003,1001.58002,1007.47998,1007.47998,89759400
2/16/17,1007.65002,1033.37,1007.65002,1027.43994,1027.43994,122277000
2/17/17,1026.12,1053.17004,1025.64002,1046.20996,1046.20996,136474000
2/18/17,1049.20996,1061.09998,1046.95996,1054.42004,1054.42004,99073504
2/19/17,1054.76001,1056.81006,1043.45996,1047.87,1047.87,77423296
2/20/17,1048.68994,1080.48999,1041.68994,1079.97998,1079.97998,109478000
2/21/17,1079.28003,1117.25,1076.93005,1115.30005,1115.30005,186868992
2/22/17,1114.80005,1125.39002,1100.55005,1117.43994,1117.43994,136100000
2/23/17,1117.27002,1176.62,1116.95996,1166.71997,1166.71997,189454000
2/24/17,1172.70996,1200.39002,1131.95996,1173.68005,1173.68005,330759008
2/25/17,1170.41003,1174.84998,1124.58997,1143.83997,1143.83997,139960992
2/26/17,1144.27002,1167.46997,1130.19995,1165.19995,1165.19995,116486000
2/27/17,1163.78003,1181.97998,1163.38001,1179.96997,1179.96997,131570000
2/28/17,1180.71997,1193.25,1171.81995,1179.96997,1179.96997,184956000
3/1/17,1180.04004,1222.5,1179.68994,1222.5,1222.5,229056992
3/2/17,1224.68005,1262.13001,1215.62,1251.01001,1251.01001,368275008
3/3/17,1250.70996,1280.31006,1250.70996,1274.98999,1274.98999,315739008
3/4/17,1277.43005,1279.40002,1230.51001,1255.15002,1255.15002,183270000
3/5/17,1254.29004,1267.29004,1238.06006,1267.12,1267.12,134127000
3/6/17,1267.46997,1276,1264.59998,1272.82996,1272.82996,153656992
3/7/17,1273.20996,1275.55005,1204.80005,1223.54004,1223.54004,291256000
3/8/17,1223.22998,1232.16003,1148.07996,1150,1150,332603008
3/9/17,1150.34998,1197.45996,1141.22998,1188.48999,1188.48999,212283008
3/10/17,1189.35999,1270.46997,1077.25,1116.71997,1116.71997,563795968
3/11/17,1116.31995,1193.82996,1116.31995,1175.82996,1175.82996,283320000
3/12/17,1176.62,1226.97998,1175.35999,1221.38001,1221.38001,227176000
3/13/17,1221.78003,1237.37,1217.03003,1231.92004,1231.92004,380276992
3/14/17,1232.16003,1244.81006,1220.71997,1240,1240,245306000
3/15/17,1240.16003,1251.60999,1239.75,1249.60999,1249.60999,297804992
3/16/17,1251.32996,1257.97998,1152.43994,1187.81006,1187.81006,638568000
3/17/17,1180.16003,1180.16003,1099.56995,1100.22998,1100.22998,706598976
3/18/17,1099.68994,1114.06995,957.655029,973.817993,973.817993,621302016
3/19/17,976.72998,1069.91003,976.72998,1036.73999,1036.73999,406648000
3/20/17,1037.23999,1063.03003,1036.68005,1054.22998,1054.22998,286529984
3/21/17,1055.35999,1122.43005,1055.35999,1120.54004,1120.54004,337391008
3/22/17,1120.65002,1120.65002,1014.21002,1049.14002,1049.14002,380840992
3/23/17,1050.05005,1058.01001,1028.93005,1038.58997,1038.58997,248540000
3/24/17,1038.44995,1040.46997,934.357971,937.52002,937.52002,491038016
3/25/17,936.539978,975.760986,903.713013,972.778992,972.778992,435803008
3/26/17,974.015015,1007.96002,954.185974,966.724976,966.724976,303668000
3/27/17,972.054993,1046.40002,971.984009,1045.77002,1045.77002,372535008
3/28/17,1044.57996,1064.65002,1027.72998,1047.15002,1047.15002,326332000
3/29/17,1046.07996,1055.13001,1015.88001,1039.96997,1039.96997,298457984
3/30/17,1042.20996,1049.29004,1020.03998,1026.43005,1026.43005,352968992
3/31/17,1026.64002,1074.92004,1026.64002,1071.79004,1071.79004,447287008
4/1/17,1071.70996,1091.71997,1061.08997,1080.5,1080.5,289633984
4/2/17,1080.60999,1107.58997,1075.44995,1102.17004,1102.17004,514187008
4/3/17,1102.94995,1151.73999,1102.94995,1143.81006,1143.81006,580444032
4/4/17,1145.52002,1156.43994,1120.52002,1133.25,1133.25,436310016
4/5/17,1134.14002,1135.08997,1113.63001,1124.78003,1124.78003,414784000
4/6/17,1125.81006,1188.37,1125.81006,1182.68005,1182.68005,511222016
4/7/17,1178.93994,1186.57996,1163.39002,1176.90002,1176.90002,317022016
4/8/17,1172.65002,1184.97998,1162.57996,1175.94995,1175.94995,209312000
4/9/17,1176.56995,1197.20996,1171.85999,1187.87,1187.87,242343008
4/10/17,1187.30005,1190.33997,1179.04004,1187.13001,1187.13001,215883008
4/11/17,1187.45996,1208.06995,1187.45996,1205.01001,1205.01001,216182000
4/12/17,1204.81006,1207.14002,1196.76001,1200.37,1200.37,288702016
4/13/17,1201.02002,1205.89002,1156.43994,1169.28003,1169.28003,351968992
4/14/17,1170.32996,1190.80005,1159.79004,1167.54004,1167.54004,254827008
4/15/17,1167.30005,1188,1164.95996,1172.52002,1172.52002,203559008
4/16/17,1172.60999,1187.21997,1172.60999,1182.93994,1182.93994,183231008
4/17/17,1183.25,1194.90002,1172.65002,1193.91003,1193.91003,253206000
4/18/17,1193.77002,1217.56995,1193.77002,1211.67004,1211.67004,270524000
4/19/17,1212.13001,1215.51001,1205.07996,1210.29004,1210.29004,288060992
4/20/17,1211.07996,1240.79004,1208.41003,1229.07996,1229.07996,315108000
4/21/17,1229.42004,1235.93994,1215.56006,1222.05005,1222.05005,272167008
4/22/17,1222.70996,1235.56006,1208.46997,1231.70996,1231.70996,249320000
4/23/17,1231.92004,1232.19995,1203.93994,1207.20996,1207.20996,258951008
4/24/17,1209.63001,1250.93994,1209.63001,1250.15002,1250.15002,235806000
4/25/17,1250.44995,1267.57996,1249.96997,1265.48999,1265.48999,242556000
4/26/17,1265.98999,1294.82996,1265.93005,1281.07996,1281.07996,329631008
4/27/17,1281.88001,1319.69995,1281.30005,1317.72998,1317.72998,449196992
4/28/17,1317.73999,1331.28003,1292.37,1316.47998,1316.47998,527488992
4/29/17,1317.83997,1327.19995,1315.20996,1321.79004,1321.79004,422705984
4/30/17,1321.87,1347.91003,1314.92004,1347.89002,1347.89002,413115008
5/1/17,1348.30005,1434.31995,1348.30005,1421.59998,1421.59998,713624000
5/2/17,1421.03003,1473.90002,1415.68994,1452.81995,1452.81995,477337984
5/3/17,1453.78003,1492.77002,1447.48999,1490.08997,1490.08997,583795968
5/4/17,1490.71997,1608.91003,1490.71997,1537.67004,1537.67004,933548992
5/5/17,1540.87,1618.03003,1530.31006,1555.44995,1555.44995,946035968
5/6/17,1556.81006,1578.80005,1542.5,1578.80005,1578.80005,582529984
5/7/17,1579.46997,1596.71997,1559.76001,1596.70996,1596.70996,1080029952
5/8/17,1596.92004,1723.34998,1596.92004,1723.34998,1723.34998,1340320000
5/9/17,1723.89002,1833.48999,1716.30005,1755.35999,1755.35999,1167920000
5/10/17,1756.52002,1788.43994,1719.09998,1787.13001,1787.13001,915723008
5/11/17,1780.37,1873.93005,1755.34998,1848.56995,1848.56995,799489984
5/12/17,1845.76001,1856.15002,1694.01001,1724.23999,1724.23999,740984000
5/13/17,1723.12,1812.98999,1651.07996,1804.91003,1804.91003,579635008
5/14/17,1800.85999,1831.42004,1776.62,1808.91003,1808.91003,437196000
5/15/17,1808.43994,1812.80005,1708.54004,1738.43005,1738.43005,731529024
5/16/17,1741.69995,1785.93994,1686.54004,1734.44995,1734.44995,959044992
5/17/17,1726.72998,1864.05005,1661.91003,1839.08997,1839.08997,1064729984
5/18/17,1818.69995,1904.47998,1807.12,1888.65002,1888.65002,894321024
5/19/17,1897.37,2004.52002,1890.25,1987.70996,1987.70996,1157289984
5/20/17,1984.23999,2084.72998,1974.92004,2084.72998,2084.72998,961336000
5/21/17,2067.03003,2119.08008,2037.5,2041.19995,2041.19995,1147859968
5/22/17,2043.18994,2303.8999,2017.87,2173.3999,2173.3999,1942220032
5/23/17,2191.56006,2320.82007,2178.5,2320.41992,2320.41992,1378749952
5/24/17,2321.37012,2523.71997,2321.37012,2443.63989,2443.63989,1725379968
5/25/17,2446.23999,2763.70996,2285.30005,2304.97998,2304.97998,2406700032
5/26/17,2320.88989,2573.79004,2071.98999,2202.41992,2202.41992,1763480064
5/27/17,2196.27002,2260.19995,1855.82996,2038.87,2038.87,1700480000
5/28/17,2054.08008,2267.34009,2054.08008,2155.80005,2155.80005,1147139968
5/29/17,2159.42993,2307.05005,2107.16992,2255.61011,2255.61011,994625024
5/30/17,2255.36011,2301.95996,2124.57007,2175.46997,2175.46997,1443970048
5/31/17,2187.18994,2311.08008,2145.57007,2286.40991,2286.40991,1544829952
6/1/17,2288.33008,2448.38989,2288.33008,2407.87988,2407.87988,1653180032
6/2/17,2404.03003,2488.55005,2373.32007,2488.55005,2488.55005,1317030016
6/3/17,2493.71997,2581.90991,2423.57007,2515.3501,2515.3501,1514950016
6/4/17,2547.79004,2585.88989,2452.54004,2511.81006,2511.81006,1355120000
6/5/17,2512.3999,2686.81006,2510.21997,2686.81006,2686.81006,1369309952
6/6/17,2690.84009,2999.90991,2690.84009,2863.19995,2863.19995,2089609984
6/7/17,2869.37988,2869.37988,2700.56006,2732.15991,2732.15991,1517709952
6/8/17,2720.48999,2815.30005,2670.94995,2805.62012,2805.62012,1281170048
6/9/17,2807.43994,2901.70996,2795.62012,2823.81006,2823.81006,1348950016
6/10/17,2828.13989,2950.98999,2746.55005,2947.70996,2947.70996,2018889984
6/11/17,2942.40991,2996.6001,2840.53003,2958.11011,2958.11011,1752400000
6/12/17,2953.21997,2997.26001,2518.56006,2659.62988,2659.62988,2569530112
6/13/17,2680.90991,2789.04004,2650.37988,2717.02002,2717.02002,1781200000
6/14/17,2716.87988,2786.83008,2412.93994,2506.37012,2506.37012,1696560000
6/15/17,2499.58008,2534.70996,2212.95996,2464.58008,2464.58008,2026259968
6/16/17,2469.57007,2539.91992,2385.1499,2518.56006,2518.56006,1195190016
6/17/17,2514.01001,2685.18994,2484.95996,2655.87988,2655.87988,1534509952
6/18/17,2655.3501,2662.1001,2516.33008,2548.29004,2548.29004,1178659968
6/19/17,2549.03003,2662.8501,2549.03003,2589.6001,2589.6001,1446840064
6/20/17,2591.26001,2763.44995,2589.82007,2721.79004,2721.79004,1854189952
6/21/17,2709.42993,2772.01001,2660.3999,2689.1001,2689.1001,1626579968
6/22/17,2691.03003,2723.73999,2642.36011,2705.40991,2705.40991,1097939968
6/23/17,2707.34009,2765.16992,2706.37012,2744.90991,2744.90991,961318976
6/24/17,2738.52002,2757.93994,2583.18994,2608.71997,2608.71997,982750016
6/25/17,2607.25,2682.26001,2552.12012,2589.40991,2589.40991,1161100032
6/26/17,2590.57007,2615.25,2376.29004,2478.44995,2478.44995,1663280000
6/27/17,2478.44995,2552.44995,2332.98999,2552.44995,2552.44995,1489789952
6/28/17,2553.03003,2603.97998,2484.41992,2574.79004,2574.79004,1183869952
6/29/17,2567.56006,2588.83008,2510.47998,2539.32007,2539.32007,949979008
6/30/17,2539.23999,2559.25,2478.42993,2480.84009,2480.84009,860273024
7/1/17,2492.6001,2515.27002,2419.22998,2434.55005,2434.55005,779913984
7/2/17,2436.3999,2514.28003,2394.84009,2506.46997,2506.46997,803747008
7/3/17,2498.56006,2595,2480.46997,2564.06006,2564.06006,964112000
7/4/17,2561,2631.59009,2559.3501,2601.63989,2601.63989,985516032
7/5/17,2602.87012,2622.6499,2538.55005,2601.98999,2601.98999,941566016
7/6/17,2608.1001,2616.71997,2581.68994,2608.56006,2608.56006,761956992
7/7/17,2608.59009,2916.13989,2498.87012,2518.65991,2518.65991,917411968
7/8/17,2520.27002,2571.34009,2492.31006,2571.34009,2571.34009,733329984
7/9/17,2572.61011,2635.48999,2517.59009,2518.43994,2518.43994,527856000
7/10/17,2525.25,2537.15991,2321.12988,2372.56006,2372.56006,1111200000
7/11/17,2385.88989,2413.46997,2296.81006,2337.79004,2337.79004,1329760000
7/12/17,2332.77002,2423.70996,2275.13989,2398.84009,2398.84009,1117410048
7/13/17,2402.69995,2425.21997,2340.83008,2357.8999,2357.8999,835769984
7/14/17,2360.59009,2363.25,2183.21997,2233.34009,2233.34009,882502976
7/15/17,2230.12012,2231.13989,1990.41003,1998.85999,1998.85999,993608000
7/16/17,1991.97998,2058.77002,1843.03003,1929.81995,1929.81995,1182870016
7/17/17,1932.62,2230.48999,1932.62,2228.40991,2228.40991,1201760000
7/18/17,2233.52002,2387.61011,2164.77002,2318.87988,2318.87988,1512450048
7/19/17,2323.08008,2397.16992,2260.22998,2273.42993,2273.42993,1245100032
7/20/17,2269.88989,2900.69995,2269.88989,2817.6001,2817.6001,2249260032
7/21/17,2838.40991,2838.40991,2621.8501,2667.76001,2667.76001,1489449984
7/22/17,2668.62988,2862.41992,2657.70996,2810.12012,2810.12012,1177129984
7/23/17,2808.1001,2832.17993,2653.93994,2730.3999,2730.3999,1072840000
7/24/17,2732.69995,2777.26001,2699.18994,2754.86011,2754.86011,866473984
7/25/17,2757.5,2768.08008,2480.95996,2576.47998,2576.47998,1460089984
7/26/17,2577.77002,2610.76001,2450.80005,2529.44995,2529.44995,937404032
7/27/17,2538.70996,2693.32007,2529.34009,2671.78003,2671.78003,789104000
7/28/17,2679.72998,2897.44995,2679.72998,2809.01001,2809.01001,1380099968
7/29/17,2807.02002,2808.76001,2692.80005,2726.44995,2726.44995,803745984
7/30/17,2724.38989,2758.53003,2644.8501,2757.17993,2757.17993,705942976
7/31/17,2763.23999,2889.62012,2720.61011,2875.34009,2875.34009,860574976
8/1/17,2871.30005,2921.3501,2685.61011,2718.26001,2718.26001,1324669952
8/2/17,2727.12988,2762.53003,2668.59009,2710.66992,2710.66992,1094950016
8/3/17,2709.56006,2813.31006,2685.13989,2804.72998,2804.72998,804796992
8/4/17,2806.92993,2899.33008,2743.71997,2895.88989,2895.88989,1002120000
8/5/17,2897.62988,3290.01001,2874.83008,3252.90991,3252.90991,1945699968
8/6/17,3257.61011,3293.29004,3155.6001,3213.93994,3213.93994,1105030016
8/7/17,3212.78003,3397.67993,3180.88989,3378.93994,3378.93994,1482279936
8/8/17,3370.21997,3484.8501,3345.83008,3419.93994,3419.93994,1752760064
8/9/17,3420.3999,3422.76001,3247.66992,3342.46997,3342.46997,1468960000
8/10/17,3341.84009,3453.44995,3319.46997,3381.28003,3381.28003,1515110016
8/11/17,3373.82007,3679.71997,3372.12012,3650.62012,3650.62012,2021190016
8/12/17,3650.62988,3949.91992,3613.69995,3884.70996,3884.70996,2219589888
8/13/17,3880.04004,4208.39014,3857.80005,4073.26001,4073.26001,3159089920
8/14/17,4066.1001,4325.12988,3989.15991,4325.12988,4325.12988,2463089920
8/15/17,4326.99023,4455.97022,3906.17993,4181.93018,4181.93018,3258050048
8/16/17,4200.33984,4381.22998,3994.41992,4376.62988,4376.62988,2272039936
8/17/17,4384.43994,4484.7002,4243.70996,4331.68994,4331.68994,2553359872
8/18/17,4324.33984,4370.12988,4015.3999,4160.62012,4160.62012,2941710080
8/19/17,4137.75,4243.25977,3970.55005,4193.7002,4193.7002,2975820032
8/20/17,4189.31006,4196.29004,4069.87988,4087.65991,4087.65991,2109769984
8/21/17,4090.47998,4109.14014,3988.6001,4001.73999,4001.73999,2800890112
8/22/17,3998.3501,4128.75977,3674.58008,4100.52002,4100.52002,3764239872
8/23/17,4089.01001,4255.77979,4078.40991,4151.52002,4151.52002,2369819904
8/24/17,4137.6001,4376.39014,4130.25977,4334.68018,4334.68018,2037750016
8/25/17,4332.81982,4455.7002,4307.3501,4371.6001,4371.6001,1727970048
8/26/17,4372.06006,4379.27979,4269.52002,4352.3999,4352.3999,1511609984
8/27/17,4345.1001,4416.58984,4317.29004,4382.87988,4382.87988,1537459968
8/28/17,4384.4502,4403.93018,4224.64014,4382.66016,4382.66016,1959330048
8/29/17,4389.20996,4625.68018,4352.12988,4579.02002,4579.02002,2486080000
8/30/17,4570.35986,4626.52002,4471.41016,4565.29981,4565.29981,1937849984
8/31/17,4555.58984,4736.04981,4549.3999,4703.39014,4703.39014,1944930048
9/1/17,4701.75977,4892.00977,4678.52979,4892.00977,4892.00977,2599079936
9/2/17,4901.41992,4975.04004,4469.24023,4578.77002,4578.77002,2722139904
9/3/17,4585.27002,4714.08008,4417.58984,4582.95996,4582.95996,1933190016
9/4/17,4591.62988,4591.62988,4108.3999,4236.31006,4236.31006,2987330048
9/5/17,4228.29004,4427.83984,3998.11011,4376.52979,4376.52979,2697969920
9/6/17,4376.58984,4617.25,4376.58984,4597.12012,4597.12012,2172100096
9/7/17,4589.14014,4655.04004,4491.33008,4599.87988,4599.87988,1844620032
9/8/17,4605.16016,4661,4075.17993,4228.75,4228.75,2700890112
9/9/17,4229.81006,4308.81982,4114.10986,4226.06006,4226.06006,1386230016
9/10/17,4229.33984,4245.43994,3951.04004,4122.93994,4122.93994,1679090048
9/11/17,4122.47022,4261.66992,4099.3999,4161.27002,4161.27002,1557330048
9/12/17,4168.87988,4344.6499,4085.21997,4130.81006,4130.81006,1864530048
9/13/17,4131.97998,4131.97998,3789.91992,3882.59009,3882.59009,2219409920
9/14/17,3875.37012,3920.6001,3153.86011,3154.94995,3154.94995,2716310016
9/15/17,3166.30005,3733.44995,2946.62012,3637.52002,3637.52002,4148069888
9/16/17,3637.75,3808.84009,3487.79004,3625.04004,3625.04004,1818400000
9/17/17,3606.28003,3664.81006,3445.63989,3582.87988,3582.87988,1239149952
9/18/17,3591.09009,4079.22998,3591.09009,4065.19995,4065.19995,1943209984
9/19/17,4073.79004,4094.07007,3868.87012,3924.96997,3924.96997,1563980032
9/20/17,3916.36011,4031.38989,3857.72998,3905.94995,3905.94995,1213830016
9/21/17,3901.46997,3916.41992,3613.62988,3631.04004,3631.04004,1411480064
9/22/17,3628.02002,3758.27002,3553.53003,3630.69995,3630.69995,1194829952
9/23/17,3629.91992,3819.20996,3594.58008,3792.3999,3792.3999,928113984
9/24/17,3796.1499,3796.1499,3666.8999,3682.84009,3682.84009,768014976
9/25/17,3681.58008,3950.25,3681.58008,3926.07007,3926.07007,1374210048
9/26/17,3928.40991,3969.88989,3869.8999,3892.3501,3892.3501,1043740032
9/27/17,3892.93994,4210.04981,3884.82007,4200.66992,4200.66992,1686880000
9/28/17,4197.12988,4279.31006,4109.7002,4174.72998,4174.72998,1712320000
9/29/17,4171.62012,4214.62988,4039.29004,4163.06982,4163.06982,1367049984
9/30/17,4166.10986,4358.43018,4160.85986,4338.70996,4338.70996,1207449984
10/1/17,4341.04981,4403.74023,4269.81006,4403.74023,4403.74023,1208210048
10/2/17,4395.81006,4470.22998,4377.45996,4409.31982,4409.31982,1431730048
10/3/17,4408.45996,4432.47022,4258.89014,4317.47998,4317.47998,1288019968
10/4/17,4319.37012,4352.31006,4210.41992,4229.35986,4229.35986,1116770048
10/5/17,4229.87988,4362.64014,4164.04981,4328.41016,4328.41016,1161769984
10/6/17,4324.45996,4413.27002,4320.52979,4370.81006,4370.81006,1069939968
10/7/17,4369.3501,4443.87988,4321.04981,4426.89014,4426.89014,906928000
10/8/17,4429.66992,4624.14014,4405.64014,4610.47998,4610.47998,1313869952
10/9/17,4614.52002,4878.70996,4564.25,4772.02002,4772.02002,1968739968
10/10/17,4776.20996,4922.16992,4765.1001,4781.99023,4781.99023,1597139968
10/11/17,4789.25,4873.72998,4751.62988,4826.47998,4826.47998,1222279936
10/12/17,4829.58008,5446.91016,4822,5446.91016,5446.91016,2791610112
10/13/17,5464.16016,5840.29981,5436.8501,5647.20996,5647.20996,3615480064
10/14/17,5643.52979,5837.7002,5591.64014,5831.79004,5831.79004,1669030016
10/15/17,5835.95996,5852.47998,5478.60986,5678.18994,5678.18994,1976039936
10/16/17,5687.56982,5776.22998,5544.20996,5725.58984,5725.58984,2008070016
10/17/17,5741.58008,5800.3501,5472.72022,5605.50977,5605.50977,1821570048
10/18/17,5603.81982,5603.81982,5151.43994,5590.68994,5590.68994,2399269888
10/19/17,5583.74023,5744.3501,5531.06006,5708.52002,5708.52002,1780540032
10/20/17,5708.10986,6060.10986,5627.22998,6011.4502,6011.4502,2354429952
10/21/17,5996.79004,6194.87988,5965.06982,6031.6001,6031.6001,2207099904
10/22/17,6036.66016,6076.25977,5792.33984,6008.41992,6008.41992,2034630016
10/23/17,6006,6075.58984,5732.47022,5930.31982,5930.31982,2401840128
10/24/17,5935.52002,5935.52002,5504.18018,5526.64014,5526.64014,2735699968
10/25/17,5524.6001,5754.33008,5397.87988,5750.79981,5750.79981,1966989952
10/26/17,5747.9502,5976.79981,5721.22022,5904.83008,5904.83008,1905040000
10/27/17,5899.74023,5988.39014,5728.81982,5780.8999,5780.8999,1710130048
10/28/17,5787.81982,5876.72022,5689.18994,5753.08984,5753.08984,1403920000
10/29/17,5754.43994,6255.70996,5724.58008,6153.8501,6153.8501,2859040000
10/30/17,6114.8501,6214.99023,6040.8501,6130.52979,6130.52979,1772150016
10/31/17,6132.02002,6470.43018,6103.33008,6468.3999,6468.3999,2311379968
11/1/17,6440.97022,6767.31006,6377.87988,6767.31006,6767.31006,2870320128
11/2/17,6777.77002,7367.33008,6758.72022,7078.5,7078.5,4653770240
11/3/17,7087.52979,7461.29004,7002.93994,7207.75977,7207.75977,3369860096
11/4/17,7164.47998,7492.85986,7031.27979,7379.9502,7379.9502,2483800064
11/5/17,7404.52002,7617.47998,7333.18994,7407.41016,7407.41016,2380410112
11/6/17,7403.22022,7445.77002,7007.31006,7022.75977,7022.75977,3111899904
11/7/17,7023.1001,7253.31982,7023.1001,7144.37988,7144.37988,2326340096
11/8/17,7141.37988,7776.41992,7114.02002,7459.68994,7459.68994,4602200064
11/9/17,7446.83008,7446.83008,7101.52002,7143.58008,7143.58008,3226249984
11/10/17,7173.72998,7312,6436.87012,6618.14014,6618.14014,5208249856
11/11/17,6618.60986,6873.1499,6204.22022,6357.6001,6357.6001,4908680192
11/12/17,6295.4502,6625.04981,5519.00977,5950.06982,5950.06982,8957349888
11/13/17,5938.25,6811.18994,5844.29004,6559.49023,6559.49023,6263249920
11/14/17,6561.47998,6764.97998,6461.75,6635.75,6635.75,3197110016
11/15/17,6634.75977,7342.25,6634.75977,7315.54004,7315.54004,4200880128
11/16/17,7323.24023,7967.37988,7176.58008,7871.68994,7871.68994,5123809792
11/17/17,7853.56982,8004.58984,7561.08984,7708.99023,7708.99023,4651670016
11/18/17,7697.20996,7884.99023,7463.43994,7790.1499,7790.1499,3667190016
